Id,activity_date,weekday,TotalSteps,TotalDistance,Calories,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalMinutesAsleep,TotalTimeInBed
6290855005,18-04-2016,Monday,6885,5.210000038,2766,0,0,271,1169,NULL,NULL
6290855005,19-04-2016,Tuesday,7142,5.400000095,2839,0,0,321,1119,NULL,NULL
6290855005,20-04-2016,Wednesday,6361,4.809999943,2701,0,0,258,1182,NULL,NULL
6290855005,21-04-2016,Thursday,0,0,2060,0,0,0,1440,NULL,NULL
6290855005,22-04-2016,Friday,6238,4.71999979,2796,0,0,302,1138,NULL,NULL
6290855005,23-04-2016,Saturday,0,0,2664,33,0,0,1407,NULL,NULL
6290855005,24-04-2016,Sunday,5896,4.460000038,2703,0,0,258,1182,NULL,NULL
6290855005,25-04-2016,Monday,7802,5.900000095,2771,8,3,249,1180,NULL,NULL
6290855005,26-04-2016,Tuesday,0,0,2060,0,0,0,1440,NULL,NULL
6290855005,27-04-2016,Wednesday,5565,4.210000038,2743,0,0,287,1153,NULL,NULL
6290855005,28-04-2016,Thursday,5731,4.329999924,2687,0,0,255,1185,NULL,NULL
6290855005,29-04-2016,Friday,0,0,2060,0,0,0,1440,NULL,NULL
6290855005,30-04-2016,Saturday,6744,5.099999905,2843,0,0,324,1116,NULL,NULL
6290855005,01-05-2016,Sunday,9837,7.440000057,3327,8,95,282,1055,NULL,NULL
6290855005,02-05-2016,Monday,6781,5.130000114,2725,0,0,268,1172,NULL,NULL
6290855005,03-05-2016,Tuesday,6047,4.570000172,2671,0,0,240,1200,NULL,NULL
6290855005,04-05-2016,Wednesday,5832,4.409999847,2718,0,0,272,1168,NULL,NULL
6290855005,05-05-2016,Thursday,6339,4.789999962,2682,0,0,239,1201,NULL,NULL
6290855005,06-05-2016,Friday,6116,4.619999886,2806,0,0,305,1135,NULL,NULL
6290855005,07-05-2016,Saturday,5510,4.170000076,2613,0,0,227,1213,NULL,NULL
6290855005,08-05-2016,Sunday,7706,5.829999924,2712,0,0,251,1189,NULL,NULL
6290855005,09-05-2016,Monday,6277,4.75,2175,0,0,264,800,NULL,NULL
6290855005,10-05-2016,Tuesday,0,0,0,0,0,0,1440,NULL,NULL
6775888955,12-04-2016,Tuesday,0,0,1841,0,0,0,1440,NULL,NULL
6775888955,13-04-2016,Wednesday,4053,2.910000086,2400,17,18,85,1053,235,260
6775888955,14-04-2016,Thursday,5162,3.700000048,2507,14,24,105,863,423,441
6775888955,15-04-2016,Friday,1282,0.920000017,2127,0,0,58,976,391,406
6775888955,16-04-2016,Saturday,4732,3.390000105,2225,36,18,9,1377,NULL,NULL
6775888955,17-04-2016,Sunday,2497,1.789999962,2067,5,24,19,1392,NULL,NULL
6775888955,18-04-2016,Monday,8294,5.949999809,2798,30,31,146,1233,NULL,NULL
6775888955,19-04-2016,Tuesday,0,0,1841,0,0,0,1440,NULL,NULL
6775888955,20-04-2016,Wednesday,10771,7.71999979,3727,70,113,178,1079,NULL,NULL
6775888955,21-04-2016,Thursday,0,0,1841,0,0,0,1440,NULL,NULL
6775888955,22-04-2016,Friday,637,0.460000008,1922,0,0,20,1420,NULL,NULL
6775888955,23-04-2016,Saturday,0,0,1841,0,0,0,1440,NULL,NULL
6775888955,24-04-2016,Sunday,2153,1.539999962,2053,11,18,11,1400,NULL,NULL
6775888955,25-04-2016,Monday,6474,4.639999866,2484,33,13,92,1302,NULL,NULL
6775888955,26-04-2016,Tuesday,7091,5.269999981,2584,42,30,47,1321,NULL,NULL
6775888955,27-04-2016,Wednesday,0,0,1841,0,0,0,1440,NULL,NULL
6775888955,28-04-2016,Thursday,703,0.5,1993,2,13,15,1410,NULL,NULL
6775888955,29-04-2016,Friday,0,0,1841,0,0,0,1440,NULL,NULL
6775888955,30-04-2016,Saturday,2503,1.789999962,2280,3,9,84,1344,NULL,NULL
6775888955,01-05-2016,Sunday,2487,1.779999971,2319,9,34,50,1347,NULL,NULL
6775888955,02-05-2016,Monday,0,0,1841,0,0,0,1440,NULL,NULL
6775888955,03-05-2016,Tuesday,9,0.01,1843,0,0,1,1439,NULL,NULL
6775888955,04-05-2016,Wednesday,0,0,1841,0,0,0,1440,NULL,NULL
6775888955,05-05-2016,Thursday,0,0,1841,0,0,0,1440,NULL,NULL
6775888955,06-05-2016,Friday,4697,3.369999886,2496,12,35,75,1318,NULL,NULL
6775888955,07-05-2016,Saturday,1967,1.409999967,1032,2,5,49,551,NULL,NULL
6962181067,12-04-2016,Tuesday,10199,6.739999771,1994,50,14,189,796,NULL,NULL
6962181067,13-04-2016,Wednesday,5652,3.74000001,1718,8,24,142,548,630,679
6962181067,14-04-2016,Thursday,1551,1.029999971,1466,0,0,86,862,508,535
6962181067,15-04-2016,Friday,5563,3.680000067,1756,0,0,217,837,370,386
6962181067,16-04-2016,Saturday,13217,8.739999771,2173,50,3,280,741,357,366
6962181067,17-04-2016,Sunday,10145,6.710000038,2027,5,13,295,634,427,446
6962181067,18-04-2016,Monday,11404,7.539999962,2039,13,42,238,689,442,458
6962181067,19-04-2016,Tuesday,10742,7.099999905,2046,35,41,195,659,476,535
6962181067,20-04-2016,Wednesday,13928,9.550000191,2174,48,4,297,639,418,424
6962181067,21-04-2016,Thursday,11835,9.710000038,2179,53,27,214,708,451,457
6962181067,22-04-2016,Friday,10725,7.090000153,2086,30,33,240,659,425,435
6962181067,23-04-2016,Saturday,20031,13.23999977,2571,58,41,347,484,528,546
6962181067,24-04-2016,Sunday,5029,3.319999933,1705,0,0,199,720,511,514
6962181067,25-04-2016,Monday,13239,9.270000458,2194,35,31,282,637,400,415
6962181067,26-04-2016,Tuesday,10433,6.900000095,2012,36,7,254,680,441,446
6962181067,27-04-2016,Wednesday,10320,6.820000172,2034,7,38,279,697,455,467
6962181067,28-04-2016,Thursday,12627,8.350000381,2182,38,8,288,621,440,453
6962181067,29-04-2016,Friday,10762,7.110000134,2254,12,15,369,645,433,447
6962181067,30-04-2016,Saturday,10081,6.659999847,2002,32,16,237,731,422,424
6962181067,01-05-2016,Sunday,5454,3.609999895,1740,0,0,215,722,NULL,NULL
6962181067,02-05-2016,Monday,12912,8.539999962,2162,18,39,313,655,NULL,NULL
6962181067,03-05-2016,Tuesday,12109,8.119999886,2072,21,36,267,654,NULL,NULL
6962181067,04-05-2016,Wednesday,10147,6.710000038,2086,15,36,284,683,NULL,NULL
6962181067,05-05-2016,Thursday,10524,6.960000038,2066,14,22,305,591,467,491
6962181067,06-05-2016,Friday,5908,3.910000086,1850,0,0,299,717,NULL,NULL
6962181067,07-05-2016,Saturday,6815,4.5,1947,0,0,328,745,NULL,NULL
6962181067,08-05-2016,Sunday,4188,2.769999981,1659,0,14,151,709,NULL,NULL
6962181067,09-05-2016,Monday,12342,8.720000267,2105,43,21,231,607,NULL,NULL
6962181067,10-05-2016,Tuesday,15448,10.21000004,2361,62,34,275,626,NULL,NULL
6962181067,11-05-2016,Wednesday,6722,4.440000057,1855,24,7,199,709,NULL,NULL
6962181067,12-05-2016,Thursday,3587,2.369999886,928,0,8,105,127,NULL,NULL
7007744171,12-04-2016,Tuesday,14172,10.28999996,2937,53,8,355,1024,NULL,NULL
7007744171,13-04-2016,Wednesday,12862,9.649999619,2742,56,22,261,1101,NULL,NULL
7007744171,14-04-2016,Thursday,11179,8.239999771,2668,34,6,304,1096,NULL,NULL
7007744171,15-04-2016,Friday,5273,3.529999971,2098,0,0,202,1238,NULL,NULL
7007744171,16-04-2016,Saturday,4631,3.099999905,2076,0,0,203,1155,79,82
7007744171,17-04-2016,Sunday,8059,5.389999866,2383,0,0,305,1135,NULL,NULL
7007744171,18-04-2016,Monday,14816,10.97999954,2832,48,31,284,1077,NULL,NULL
7007744171,19-04-2016,Tuesday,14194,10.47999954,2812,53,17,304,1066,NULL,NULL
7007744171,20-04-2016,Wednesday,15566,11.31000042,3096,60,33,347,1000,NULL,NULL
7007744171,21-04-2016,Thursday,13744,9.18999958,2763,30,34,327,1049,NULL,NULL
7007744171,22-04-2016,Friday,15299,10.23999977,2889,64,50,261,1065,NULL,NULL
7007744171,23-04-2016,Saturday,8093,5.409999847,2284,2,25,223,1190,NULL,NULL
7007744171,24-04-2016,Sunday,11085,7.420000076,2667,0,0,419,1021,NULL,NULL
7007744171,25-04-2016,Monday,18229,13.34000015,3055,51,24,379,986,NULL,NULL
7007744171,26-04-2016,Tuesday,15090,10.10000038,2939,16,22,424,978,NULL,NULL
7007744171,27-04-2016,Wednesday,13541,10.22000027,2830,50,12,337,1041,NULL,NULL
7007744171,28-04-2016,Thursday,15128,10.11999989,2836,16,16,401,1007,NULL,NULL
7007744171,29-04-2016,Friday,20067,14.30000019,3180,55,42,382,961,NULL,NULL
7007744171,30-04-2016,Saturday,3761,2.519999981,2051,0,0,200,1240,NULL,NULL
7007744171,01-05-2016,Sunday,5600,3.75,2225,0,0,237,1142,NULL,NULL
7007744171,02-05-2016,Monday,13041,9.180000305,2642,64,14,250,1112,NULL,NULL
7007744171,03-05-2016,Tuesday,14510,10.86999989,2976,58,31,330,1021,NULL,NULL
7007744171,04-05-2016,Wednesday,0,0,1557,0,0,0,1440,NULL,NULL
7007744171,05-05-2016,Thursday,15010,11.10000038,2933,53,23,317,1047,NULL,NULL
7007744171,06-05-2016,Friday,11459,7.670000076,2553,44,13,247,1136,NULL,NULL
7007744171,07-05-2016,Saturday,0,0,120,0,0,0,111,NULL,NULL
7086361926,12-04-2016,Tuesday,11317,8.409999847,2772,59,6,153,745,NULL,NULL
7086361926,13-04-2016,Wednesday,5813,3.619999886,2516,31,26,155,744,451,465
7086361926,14-04-2016,Thursday,9123,6.119999886,2734,35,32,189,787,472,476
7086361926,15-04-2016,Friday,8585,5.670000076,2395,30,21,139,864,377,386
7086361926,16-04-2016,Saturday,31,0.01,1635,0,0,3,1437,NULL,NULL
7086361926,17-04-2016,Sunday,0,0,1629,0,0,0,1440,NULL,NULL
7086361926,18-04-2016,Monday,9827,6.710000038,2743,61,51,114,1136,NULL,NULL
7086361926,19-04-2016,Tuesday,10688,7.289999962,2944,67,69,124,671,472,483
7086361926,20-04-2016,Wednesday,14365,10.64000034,2997,87,13,145,797,492,502
7086361926,21-04-2016,Thursday,9469,6.179999828,2463,19,6,206,758,390,411
7086361926,22-04-2016,Friday,9753,6.53000021,2846,58,59,153,762,428,448
7086361926,23-04-2016,Saturday,2817,1.809999943,1965,0,0,90,1350,NULL,NULL
7086361926,24-04-2016,Sunday,3520,2.160000086,2049,0,0,125,566,681,704
7086361926,25-04-2016,Monday,10091,6.820000172,2752,69,39,129,706,446,447
7086361926,26-04-2016,Tuesday,10387,7.070000172,2781,70,33,132,726,485,500
7086361926,27-04-2016,Wednesday,11107,8.340000153,2693,55,6,145,829,469,479
7086361926,28-04-2016,Thursday,11584,7.800000191,2862,54,48,161,810,354,367
7086361926,29-04-2016,Friday,7881,4.949999809,2616,24,36,182,1198,NULL,NULL
7086361926,30-04-2016,Saturday,14560,9.409999847,2995,42,17,308,584,485,489
7086361926,01-05-2016,Sunday,12390,8.069999695,2730,30,15,258,685,NULL,NULL
7086361926,02-05-2016,Monday,10052,6.809999943,2754,66,26,139,737,NULL,NULL
7086361926,03-05-2016,Tuesday,10288,6.760000229,2754,57,36,152,761,NULL,NULL
7086361926,04-05-2016,Wednesday,10988,8.31000042,2655,45,12,135,843,NULL,NULL
7086361926,05-05-2016,Thursday,8564,5.599999905,2386,24,14,149,1253,NULL,NULL
7086361926,06-05-2016,Friday,12461,8.380000114,2924,84,35,154,834,NULL,NULL
7086361926,07-05-2016,Saturday,12827,8.479999542,2739,20,42,209,621,NULL,NULL
7086361926,08-05-2016,Sunday,10677,7.099999905,2534,32,27,147,695,NULL,NULL
7086361926,09-05-2016,Monday,13566,9.109999657,2960,67,50,171,743,NULL,NULL
7086361926,10-05-2016,Tuesday,14433,10.78999996,2800,72,23,106,1182,NULL,NULL
7086361926,11-05-2016,Wednesday,9572,6.519999981,2735,57,40,128,757,NULL,NULL
7086361926,12-05-2016,Thursday,3789,2.559999943,1199,5,4,58,343,NULL,NULL
8053475328,12-04-2016,Tuesday,18060,14.11999989,3186,116,8,123,1193,NULL,NULL
8053475328,13-04-2016,Wednesday,16433,13.35000038,3140,95,12,156,1177,NULL,NULL
8053475328,14-04-2016,Thursday,20159,15.97000027,3411,119,5,193,1123,NULL,NULL
8053475328,15-04-2016,Friday,20669,16.23999977,3410,132,8,158,1142,NULL,NULL
8053475328,16-04-2016,Saturday,14549,11.10999966,2867,96,6,83,1255,NULL,NULL
8053475328,17-04-2016,Sunday,18827,13.68999958,3213,111,21,195,1113,NULL,NULL
8053475328,18-04-2016,Monday,17076,12.65999985,3133,102,6,195,1137,NULL,NULL
8053475328,19-04-2016,Tuesday,15929,12.47999954,3114,90,7,191,1152,NULL,NULL
8053475328,20-04-2016,Wednesday,15108,12.18999958,3043,89,5,158,695,486,493
8053475328,21-04-2016,Thursday,16057,12.51000023,3103,100,6,170,1164,NULL,NULL
8053475328,22-04-2016,Friday,10520,8.289999962,2655,60,3,117,1260,NULL,NULL
8053475328,23-04-2016,Saturday,22359,17.19000053,3554,125,14,223,741,331,337
8053475328,24-04-2016,Sunday,22988,17.95000076,3577,129,33,182,1096,NULL,NULL
8053475328,25-04-2016,Monday,20500,15.68999958,3403,118,9,209,1104,NULL,NULL
8053475328,26-04-2016,Tuesday,12685,9.619999886,2846,68,5,185,1182,NULL,NULL
8053475328,27-04-2016,Wednesday,12422,9.819999695,2852,60,10,183,1187,NULL,NULL
8053475328,28-04-2016,Thursday,15447,12.39999962,3062,90,9,153,1188,NULL,NULL
8053475328,29-04-2016,Friday,12315,9.649999619,2794,58,8,159,1215,NULL,NULL
8053475328,30-04-2016,Saturday,7135,5.590000153,2408,27,1,131,1281,NULL,NULL
8053475328,01-05-2016,Sunday,1170,0.850000024,1886,0,0,51,1389,NULL,NULL
8053475328,02-05-2016,Monday,1969,1.429999948,1988,0,0,95,1345,NULL,NULL
8053475328,03-05-2016,Tuesday,15484,11.89999962,3023,87,22,165,1166,NULL,NULL
8053475328,04-05-2016,Wednesday,14581,11.14999962,2918,89,8,123,1220,NULL,NULL
8053475328,05-05-2016,Thursday,14990,11.51000023,2950,93,9,130,1208,NULL,NULL
8053475328,06-05-2016,Friday,13953,11,2859,90,15,90,1245,NULL,NULL
8053475328,07-05-2016,Saturday,19769,15.67000008,3331,121,20,148,1076,NULL,NULL
8053475328,08-05-2016,Sunday,22026,17.64999962,3589,125,14,228,1073,NULL,NULL
8053475328,09-05-2016,Monday,12465,9.380000114,2765,66,12,148,1214,NULL,NULL
8053475328,10-05-2016,Tuesday,14810,11.35999966,2926,96,10,115,1219,NULL,NULL
8053475328,11-05-2016,Wednesday,12209,9.399999619,2809,60,7,184,1189,NULL,NULL
8053475328,12-05-2016,Thursday,4998,3.910000086,1505,28,4,39,839,NULL,NULL
8253242879,12-04-2016,Tuesday,9033,7.159999847,2044,40,2,154,1244,NULL,NULL
8253242879,13-04-2016,Wednesday,8053,6.099999905,1935,35,11,96,1298,NULL,NULL
8253242879,14-04-2016,Thursday,5234,3.460000038,1705,29,16,33,1362,NULL,NULL
8253242879,15-04-2016,Friday,2672,1.769999981,1632,0,0,105,1335,NULL,NULL
8253242879,16-04-2016,Saturday,9256,6.139999866,1880,6,51,115,1268,NULL,NULL
8253242879,17-04-2016,Sunday,10204,7.909999847,2112,41,5,157,1237,NULL,NULL
8253242879,18-04-2016,Monday,5151,3.480000019,1829,16,16,130,1278,NULL,NULL
8253242879,19-04-2016,Tuesday,4212,2.779999971,1763,0,0,164,1276,NULL,NULL
8253242879,20-04-2016,Wednesday,6466,4.269999981,1931,5,18,216,1201,NULL,NULL
8253242879,21-04-2016,Thursday,11268,8.56000042,2218,49,20,172,1199,NULL,NULL
8253242879,22-04-2016,Friday,2824,1.870000005,1651,0,0,120,1320,NULL,NULL
8253242879,23-04-2016,Saturday,9282,6.260000229,2132,30,26,191,1193,NULL,NULL
8253242879,24-04-2016,Sunday,8905,7.130000114,1976,41,4,82,1313,NULL,NULL
8253242879,25-04-2016,Monday,6829,4.510000229,1909,7,54,118,1261,NULL,NULL
8253242879,26-04-2016,Tuesday,4562,3.039999962,1813,19,14,108,1299,NULL,NULL
8253242879,27-04-2016,Wednesday,10232,8.180000305,2008,45,5,104,1286,NULL,NULL
8253242879,28-04-2016,Thursday,2718,1.799999952,1580,11,16,20,1393,NULL,NULL
8253242879,29-04-2016,Friday,6260,4.260000229,1854,16,14,136,1257,NULL,NULL
8253242879,30-04-2016,Saturday,0,0,0,0,0,0,1440,NULL,NULL
8378563200,12-04-2016,Tuesday,7626,6.050000191,3635,65,15,156,723,NULL,NULL
8378563200,13-04-2016,Wednesday,12386,9.819999695,4079,116,14,169,680,447,487
8378563200,14-04-2016,Thursday,13318,10.56000042,4163,123,21,174,699,424,455
8378563200,15-04-2016,Friday,14461,11.47000027,3666,60,23,190,729,513,533
8378563200,16-04-2016,Saturday,11207,8.890000343,3363,64,21,142,563,611,689
8378563200,17-04-2016,Sunday,2132,1.690000057,2572,0,0,93,599,525,591
8378563200,18-04-2016,Monday,13630,10.81000042,4157,117,10,174,720,398,451
8378563200,19-04-2016,Tuesday,13070,10.35999966,4092,120,19,154,737,387,421
8378563200,20-04-2016,Wednesday,9388,7.440000057,3787,82,8,169,763,381,409
8378563200,21-04-2016,Thursday,15148,12.01000023,4236,137,16,145,677,396,417
8378563200,22-04-2016,Friday,12200,9.670000076,4044,113,12,159,769,441,469
8378563200,23-04-2016,Saturday,5709,4.53000021,2908,19,10,136,740,565,591
8378563200,24-04-2016,Sunday,3703,2.940000057,2741,0,0,135,734,458,492
8378563200,25-04-2016,Monday,12405,9.840000153,4005,117,16,141,692,388,402
8378563200,25-04-2016,Monday,12405,9.840000153,4005,117,16,141,692,388,402
8378563200,26-04-2016,Tuesday,16208,12.85000038,3763,90,18,161,593,550,584
8378563200,27-04-2016,Wednesday,7359,5.840000153,3061,4,4,192,676,531,600
8378563200,28-04-2016,Thursday,5417,4.300000191,2884,11,10,139,711,506,556
8378563200,29-04-2016,Friday,6175,4.900000095,2982,3,7,172,767,527,562
8378563200,30-04-2016,Saturday,2946,2.339999914,2660,0,0,121,780,468,555
8378563200,01-05-2016,Sunday,11419,9.06000042,3369,71,10,127,669,NULL,NULL
8378563200,02-05-2016,Monday,6064,4.809999943,3491,63,4,142,802,NULL,NULL
8378563200,03-05-2016,Tuesday,8712,6.909999847,3784,71,20,195,822,NULL,NULL
8378563200,04-05-2016,Wednesday,7875,6.239999771,3110,19,10,167,680,NULL,NULL
8378563200,05-05-2016,Thursday,8567,6.789999962,3783,66,3,214,764,381,417
8378563200,06-05-2016,Friday,7045,5.590000153,3644,74,5,166,831,NULL,NULL
8378563200,07-05-2016,Saturday,4468,3.539999962,2799,0,0,158,851,NULL,NULL
8378563200,08-05-2016,Sunday,2943,2.329999924,2685,0,0,139,621,NULL,NULL
8378563200,09-05-2016,Monday,8382,6.650000095,3721,71,13,171,772,NULL,NULL
8378563200,10-05-2016,Tuesday,6582,5.21999979,3586,63,13,152,840,NULL,NULL
8378563200,11-05-2016,Wednesday,9143,7.25,3788,72,10,184,763,NULL,NULL
8378563200,12-05-2016,Thursday,4561,3.619999886,1976,8,6,102,433,NULL,NULL
8583815059,12-04-2016,Tuesday,5014,3.910000086,2650,0,7,196,1237,NULL,NULL
8583815059,13-04-2016,Wednesday,5571,4.349999905,2654,2,23,163,1252,NULL,NULL
8583815059,14-04-2016,Thursday,3135,2.450000048,2443,0,0,134,1306,NULL,NULL
8583815059,15-04-2016,Friday,3430,2.680000067,2505,0,0,65,1375,NULL,NULL
8583815059,16-04-2016,Saturday,5319,4.150000095,2693,0,0,0,1440,NULL,NULL
8583815059,17-04-2016,Sunday,3008,2.349999905,2439,0,0,0,1440,NULL,NULL
8583815059,18-04-2016,Monday,3864,3.00999999,2536,4,22,105,1309,NULL,NULL
8583815059,19-04-2016,Tuesday,5697,4.440000057,2668,7,10,166,1257,NULL,NULL
8583815059,20-04-2016,Wednesday,5273,4.110000134,2647,0,27,167,1246,NULL,NULL
8583815059,21-04-2016,Thursday,8538,6.659999847,2883,35,18,158,1229,NULL,NULL
8583815059,22-04-2016,Friday,8687,6.78000021,2944,4,54,212,1170,NULL,NULL
8583815059,23-04-2016,Saturday,9423,7.349999905,3012,7,44,238,1151,NULL,NULL
8583815059,24-04-2016,Sunday,8286,6.460000038,2889,2,44,206,1188,NULL,NULL
8583815059,25-04-2016,Monday,4503,3.50999999,2547,18,6,122,1294,NULL,NULL
8583815059,26-04-2016,Tuesday,10499,8.18999958,3093,1,91,214,1134,NULL,NULL
8583815059,27-04-2016,Wednesday,12474,9.729999542,3142,77,5,129,1229,NULL,NULL
8583815059,28-04-2016,Thursday,6174,4.820000172,2757,0,28,203,1209,NULL,NULL
8583815059,29-04-2016,Friday,15168,11.82999992,3513,46,67,258,1069,NULL,NULL
8583815059,30-04-2016,Saturday,10085,7.869999886,3164,2,28,317,1093,NULL,NULL
8583815059,01-05-2016,Sunday,4512,3.519999981,2596,10,2,117,1311,NULL,NULL
8583815059,02-05-2016,Monday,8469,6.610000134,2894,0,0,0,1440,NULL,NULL
8583815059,03-05-2016,Tuesday,12015,9.369999886,3212,0,0,0,1440,NULL,NULL
8583815059,04-05-2016,Wednesday,3588,2.799999952,2516,0,0,0,1440,NULL,NULL
8583815059,05-05-2016,Thursday,12427,9.68999958,3266,0,0,70,1370,NULL,NULL
8583815059,06-05-2016,Friday,5843,4.559999943,2683,2,22,166,1250,NULL,NULL
8583815059,07-05-2016,Saturday,6117,4.769999981,2810,0,0,250,1190,NULL,NULL
8583815059,08-05-2016,Sunday,9217,7.190000057,2940,3,72,182,1183,NULL,NULL
8583815059,09-05-2016,Monday,9877,7.699999809,2947,66,4,110,1260,NULL,NULL
8583815059,10-05-2016,Tuesday,8240,6.429999828,2846,9,43,162,1226,NULL,NULL
8583815059,11-05-2016,Wednesday,8701,6.789999962,2804,5,71,177,1106,NULL,NULL
8583815059,12-05-2016,Thursday,0,0,0,0,0,0,1440,NULL,NULL
8792009665,12-04-2016,Tuesday,2564,1.639999986,2044,0,0,116,831,NULL,NULL
8792009665,13-04-2016,Wednesday,1320,0.839999974,1934,0,0,82,806,531,552
8792009665,14-04-2016,Thursday,1219,0.779999971,1963,0,0,84,853,486,503
8792009665,15-04-2016,Friday,2483,1.590000033,2009,0,0,126,937,363,377
8792009665,16-04-2016,Saturday,244,0.159999996,1721,0,0,12,1428,NULL,NULL
8792009665,17-04-2016,Sunday,0,0,1688,0,0,0,1440,NULL,NULL
8792009665,18-04-2016,Monday,0,0,1688,0,0,0,1440,NULL,NULL
8792009665,19-04-2016,Tuesday,0,0,1688,0,0,0,1440,NULL,NULL
8792009665,20-04-2016,Wednesday,3147,2.00999999,2188,0,10,139,744,528,547
8792009665,21-04-2016,Thursday,144,0.090000004,1720,0,0,9,1431,NULL,NULL
8792009665,22-04-2016,Friday,4068,2.599999905,2419,1,20,195,817,391,407
8792009665,23-04-2016,Saturday,5245,3.359999895,2748,8,45,232,795,339,360
8792009665,24-04-2016,Sunday,400,0.25999999,1799,3,8,19,1410,NULL,NULL
8792009665,25-04-2016,Monday,0,0,1688,0,0,0,1440,NULL,NULL
8792009665,26-04-2016,Tuesday,1321,0.850000024,1928,0,0,80,1360,NULL,NULL
8792009665,27-04-2016,Wednesday,1758,1.129999995,2067,0,0,112,900,423,428
8792009665,28-04-2016,Thursday,6157,3.940000057,2780,0,0,310,714,402,416
8792009665,29-04-2016,Friday,8360,5.349999905,3101,6,14,380,634,398,406
8792009665,30-04-2016,Saturday,7174,4.590000153,2896,10,20,301,749,343,360
8792009665,01-05-2016,Sunday,1619,1.039999962,1962,0,0,79,834,NULL,NULL
8792009665,02-05-2016,Monday,1831,1.169999957,2015,0,0,101,916,NULL,NULL
8792009665,03-05-2016,Tuesday,2421,1.549999952,2297,0,0,156,739,NULL,NULL
8792009665,04-05-2016,Wednesday,2283,1.460000038,2067,0,0,129,848,NULL,NULL
8792009665,05-05-2016,Thursday,0,0,1688,0,0,0,1440,NULL,NULL
8792009665,06-05-2016,Friday,0,0,1688,0,0,0,1440,NULL,NULL
8792009665,07-05-2016,Saturday,0,0,1688,0,0,0,1440,NULL,NULL
8792009665,08-05-2016,Sunday,0,0,1688,0,0,0,1440,NULL,NULL
8792009665,09-05-2016,Monday,0,0,1688,0,0,0,1440,NULL,NULL
8792009665,10-05-2016,Tuesday,0,0,57,0,0,0,48,NULL,NULL
8877689391,12-04-2016,Tuesday,23186,20.39999962,3921,85,7,312,1036,NULL,NULL
8877689391,13-04-2016,Wednesday,15337,9.579999924,3566,108,18,216,1098,NULL,NULL
8877689391,14-04-2016,Thursday,21129,18.97999954,3793,68,13,298,1061,NULL,NULL
8877689391,15-04-2016,Friday,13422,7.170000076,3934,106,1,281,1052,NULL,NULL
8877689391,16-04-2016,Saturday,29326,25.29000092,4547,94,29,429,888,NULL,NULL
8877689391,17-04-2016,Sunday,15118,8.869999886,3545,58,15,307,1060,NULL,NULL
8877689391,18-04-2016,Monday,11423,8.670000076,2761,29,5,191,1215,NULL,NULL
8877689391,19-04-2016,Tuesday,18785,17.39999962,3676,82,13,214,1131,NULL,NULL
8877689391,20-04-2016,Wednesday,19948,18.11000061,3679,73,19,225,1123,NULL,NULL
8877689391,21-04-2016,Thursday,19377,17.62000084,3659,82,13,226,1119,NULL,NULL
8877689391,22-04-2016,Friday,18258,16.30999947,3427,61,2,236,1141,NULL,NULL
8877689391,23-04-2016,Saturday,11200,7.429999828,3891,102,6,300,1032,NULL,NULL
8877689391,24-04-2016,Sunday,16674,15.73999977,3455,64,1,227,1148,NULL,NULL
8877689391,25-04-2016,Monday,12986,8.739999771,3802,113,8,218,1101,NULL,NULL
8877689391,26-04-2016,Tuesday,11101,8.430000305,2860,22,3,258,1157,NULL,NULL
8877689391,27-04-2016,Wednesday,23629,20.64999962,3808,93,8,235,1104,NULL,NULL
8877689391,28-04-2016,Thursday,14890,11.30000019,3060,58,8,231,1143,NULL,NULL
8877689391,29-04-2016,Friday,9733,7.389999866,2698,18,5,210,1207,NULL,NULL
8877689391,30-04-2016,Saturday,27745,26.71999931,4398,124,4,223,1089,NULL,NULL
8877689391,01-05-2016,Sunday,10930,8.319999695,2786,36,12,166,1226,NULL,NULL
8877689391,02-05-2016,Monday,4790,3.640000105,2189,0,0,105,1335,NULL,NULL
8877689391,03-05-2016,Tuesday,10818,8.210000038,2817,19,3,229,1189,NULL,NULL
8877689391,04-05-2016,Wednesday,18193,16.29999924,3477,66,8,212,1154,NULL,NULL
8877689391,05-05-2016,Thursday,14055,10.67000008,3052,67,15,188,1170,NULL,NULL
8877689391,06-05-2016,Friday,21727,19.34000015,4015,96,17,232,1095,NULL,NULL
8877689391,07-05-2016,Saturday,12332,8.130000114,4142,105,28,271,1036,NULL,NULL
8877689391,08-05-2016,Sunday,10686,8.109999657,2847,17,4,245,1174,NULL,NULL
8877689391,09-05-2016,Monday,20226,18.25,3710,73,19,217,1131,NULL,NULL
8877689391,10-05-2016,Tuesday,10733,8.149999619,2832,18,11,224,1187,NULL,NULL
8877689391,11-05-2016,Wednesday,21420,19.55999947,3832,88,12,213,1127,NULL,NULL
8877689391,12-05-2016,Thursday,8064,6.119999886,1849,23,1,137,770,NULL,NULL
